job_title,experience_years,education_level,skills_count,industry,company_size,location,salary
Frontend Developer,9,Master,10,Technology,Small,Germany,106851
Product Manager,4,PhD,15,Technology,Enterprise,USA,294969
Data Analyst,2,Bachelor,11,Media,Enterprise,UK,126952
Cybersecurity Analyst,6,Master,4,Consulting,Medium,Netherlands,167877
DevOps Engineer,6,Bachelor,15,Technology,Startup,India,35745
Backend Developer,22,Bachelor,16,Healthcare,Large,USA,300257
Backend Developer,3,Bachelor,15,Manufacturing,Medium,USA,142945
DevOps Engineer,5,Bachelor,17,Retail,Small,UK,150378
Data Scientist,5,PhD,11,Finance,Large,UK,215915
Frontend Developer,2,Bachelor,18,Media,Large,USA,192350
Product Manager,2,Bachelor,16,Manufacturing,Medium,USA,168341
Backend Developer,3,Diploma,15,Technology,Startup,UK,70281
Business Analyst,4,Master,11,Technology,Medium,Germany,117535
DevOps Engineer,2,Master,13,Finance,Large,Canada,177724
Frontend Developer,9,PhD,18,Manufacturing,Enterprise,Netherlands,196953
Frontend Developer,7,Diploma,8,Healthcare,Enterprise,USA,197423
Software Engineer,1,Bachelor,9,Technology,Medium,UK,136071
Software Engineer,3,Bachelor,11,Consulting,Large,USA,174438
Frontend Developer,5,Master,17,Healthcare,Large,USA,248221
Software Engineer,8,Bachelor,1,Manufacturing,Large,USA,240451
Backend Developer,4,Bachelor,11,Technology,Medium,India,35561
Data Analyst,8,Bachelor,7,Media,Enterprise,USA,198111
Software Engineer,6,Bachelor,8,Media,Small,USA,166391
DevOps Engineer,8,Bachelor,19,Finance,Medium,Singapore,166890
Frontend Developer,2,Diploma,4,Telecom,Small,USA,111328
Backend Developer,7,Diploma,4,Technology,Large,India,44859
Backend Developer,4,Master,19,Manufacturing,Startup,USA,164928
Backend Developer,10,Bachelor,9,Consulting,Startup,Australia,187405
Software Engineer,2,Bachelor,17,Technology,Startup,USA,142084
Software Engineer,6,Diploma,18,Technology,Large,USA,170761
DevOps Engineer,5,Bachelor,1,Healthcare,Small,UK,137727
Software Engineer,4,Bachelor,14,Technology,Large,Australia,152575
Software Engineer,3,Bachelor,4,Healthcare,Medium,India,39013
Product Manager,3,Bachelor,10,Finance,Medium,USA,230956
Software Engineer,15,Bachelor,14,Technology,Enterprise,UK,257839
Frontend Developer,4,Bachelor,7,Retail,Enterprise,USA,165754
Frontend Developer,14,Bachelor,12,Retail,Enterprise,Singapore,228205
Frontend Developer,4,Bachelor,16,Manufacturing,Large,UK,137290
AI Engineer,5,Bachelor,5,Finance,Medium,India,63021
Backend Developer,5,Bachelor,11,Government,Medium,UK,117166
Backend Developer,14,PhD,4,Healthcare,Medium,UK,189801
Data Scientist,9,Bachelor,13,Technology,Large,Australia,223103
Data Scientist,3,Bachelor,8,Telecom,Large,India,63721
Data Analyst,1,PhD,7,Manufacturing,Large,USA,230054
Software Engineer,3,Master,11,Technology,Small,Canada,101704
Data Scientist,12,Master,11,Technology,Large,UK,302056
Data Analyst,1,PhD,17,Manufacturing,Large,USA,123051
Data Analyst,1,High School,14,Technology,Large,India,25000
Data Scientist,2,Diploma,2,Technology,Medium,Sweden,108821
Backend Developer,2,Diploma,20,Consulting,Startup,USA,115779
Data Analyst,2,Bachelor,8,Consulting,Enterprise,India,41396
Software Engineer,0,Bachelor,2,Technology,Large,Sweden,144942
Data Analyst,5,Bachelor,15,Retail,Enterprise,Australia,143024
Machine Learning Engineer,6,Bachelor,5,Retail,Enterprise,Sweden,239655
Software Engineer,4,Bachelor,6,Consulting,Large,USA,150827
Machine Learning Engineer,1,Bachelor,17,Technology,Medium,Canada,187524
Cybersecurity Analyst,2,Bachelor,8,Retail,Enterprise,Netherlands,167697
Frontend Developer,6,Master,19,Healthcare,Large,UK,157547
Software Engineer,7,Bachelor,5,Education,Medium,India,55724
DevOps Engineer,0,Bachelor,19,Technology,Large,India,45946
Backend Developer,5,Bachelor,14,Government,Large,Germany,192874
Software Engineer,2,Bachelor,10,Finance,Small,USA,126140
Cloud Engineer,4,Bachelor,13,Technology,Large,Germany,141344
Backend Developer,1,Bachelor,5,Technology,Large,UK,120523
Software Engineer,0,Bachelor,7,Finance,Large,India,43381
Software Engineer,4,Bachelor,10,Technology,Large,USA,128082
Software Engineer,4,Diploma,11,Education,Startup,USA,68490
Software Engineer,2,PhD,3,Media,Small,India,40278
Software Engineer,13,Bachelor,13,Healthcare,Large,Netherlands,205825
Software Engineer,2,Bachelor,2,Technology,Large,Netherlands,126969
Cybersecurity Analyst,2,Bachelor,4,Retail,Large,USA,143113
Software Engineer,5,Bachelor,3,Media,Large,Sweden,108515
Software Engineer,4,Bachelor,15,Healthcare,Large,Canada,150993
Frontend Developer,2,Master,4,Technology,Enterprise,UK,164445
Software Engineer,6,Bachelor,4,Technology,Large,India,50945
Frontend Developer,6,Bachelor,15,Technology,Enterprise,India,55140
Software Engineer,5,Bachelor,6,Technology,Startup,Netherlands,102893
Software Engineer,5,Bachelor,5,Consulting,Enterprise,Sweden,153430
Software Engineer,4,Bachelor,12,Finance,Medium,UK,158467
Business Analyst,4,Master,7,Technology,Large,Netherlands,103914
Data Analyst,1,Bachelor,3,Consulting,Large,USA,115983
Software Engineer,5,PhD,7,Technology,Small,UK,119107
Software Engineer,9,Bachelor,12,Healthcare,Large,UK,160128
Software Engineer,5,Bachelor,15,Healthcare,Large,India,52364
Software Engineer,3,Diploma,19,Finance,Large,USA,170190
Software Engineer,9,PhD,6,Technology,Large,Canada,227982
AI Engineer,5,Diploma,8,Technology,Large,USA,191199
Data Analyst,2,Bachelor,6,Finance,Medium,USA,107701
Software Engineer,9,Master,3,Retail,Medium,USA,253187
Frontend Developer,3,Bachelor,5,Manufacturing,Medium,UK,98038
Frontend Developer,1,Master,9,Healthcare,Enterprise,Sweden,175199
Software Engineer,2,Bachelor,16,Technology,Enterprise,USA,186400
Software Engineer,3,Bachelor,16,Technology,Large,Netherlands,128314
Data Analyst,1,Bachelor,9,Consulting,Large,USA,142595
Software Engineer,11,Diploma,18,Technology,Enterprise,Netherlands,105349
Software Engineer,0,Diploma,13,Technology,Large,USA,156925
Software Engineer,7,Diploma,11,Media,Medium,India,55525
Frontend Developer,6,Bachelor,10,Technology,Large,USA,224468
Business Analyst,5,Diploma,10,Consulting,Medium,UK,54638
Frontend Developer,6,Bachelor,6,Technology,Enterprise,USA,221865
Frontend Developer,4,Master,16,Telecom,Medium,UK,181499
Software Engineer,7,High School,12,Media,Large,USA,181484
Frontend Developer,4,Bachelor,4,Technology,Medium,India,29716
DevOps Engineer,3,Bachelor,5,Technology,Enterprise,Sweden,192932
Product Manager,1,Master,2,Consulting,Large,USA,277526
Software Engineer,6,Master,19,Finance,Enterprise,USA,248822
Backend Developer,6,High School,1,Finance,Enterprise,Germany,96149
Software Engineer,4,Bachelor,4,Technology,Medium,Singapore,147560
Software Engineer,8,Bachelor,12,Technology,Enterprise,Sweden,202793
Backend Developer,10,Bachelor,2,Manufacturing,Small,India,40254
AI Engineer,3,Master,12,Government,Medium,USA,192415
Software Engineer,7,Bachelor,16,Finance,Large,India,58047
Data Analyst,1,Diploma,2,Technology,Medium,India,25000
Business Analyst,5,Bachelor,17,Education,Large,Canada,126016
Backend Developer,4,High School,2,Finance,Startup,Canada,113869
Software Engineer,8,PhD,4,Technology,Small,India,37736
Business Analyst,3,Master,6,Telecom,Medium,Germany,113464
Software Engineer,10,Bachelor,7,Finance,Enterprise,USA,268294
Software Engineer,4,Bachelor,15,Manufacturing,Medium,Canada,139774
Cloud Engineer,1,Diploma,20,Technology,Medium,USA,139455
Frontend Developer,1,Diploma,12,Manufacturing,Enterprise,India,30410
Machine Learning Engineer,8,Master,5,Consulting,Small,Australia,150750
Frontend Developer,1,Bachelor,14,Technology,Large,Singapore,86798
Business Analyst,6,Master,16,Retail,Large,USA,179167
Software Engineer,7,Diploma,11,Finance,Large,USA,167283
Software Engineer,2,Bachelor,12,Technology,Large,Singapore,145126
Software Engineer,5,Bachelor,19,Technology,Small,India,34243
Software Engineer,13,Diploma,17,Technology,Medium,USA,165505
AI Engineer,4,High School,7,Technology,Medium,USA,183703
Frontend Developer,1,Diploma,9,Education,Small,India,25000
Machine Learning Engineer,2,Master,14,Technology,Enterprise,UK,207370
AI Engineer,14,PhD,20,Government,Medium,USA,350000
Product Manager,8,Bachelor,12,Technology,Medium,USA,205069
Data Scientist,1,Bachelor,15,Education,Large,Sweden,160134
Software Engineer,10,Bachelor,12,Manufacturing,Medium,India,60504
Data Scientist,10,High School,13,Technology,Medium,USA,224712
Software Engineer,3,Bachelor,9,Technology,Small,UK,101712
Software Engineer,1,Bachelor,7,Consulting,Enterprise,USA,176137
Backend Developer,9,Diploma,1,Media,Medium,USA,210394
Data Analyst,15,Bachelor,10,Finance,Enterprise,India,61859
Data Scientist,2,Bachelor,6,Telecom,Large,India,64564
Frontend Developer,8,Diploma,15,Consulting,Enterprise,Remote,152089
Data Scientist,2,Diploma,15,Technology,Large,UK,119409
DevOps Engineer,2,Master,9,Finance,Enterprise,USA,235749
Data Scientist,5,Bachelor,13,Healthcare,Large,USA,250368
DevOps Engineer,2,Master,1,Healthcare,Large,USA,203039
Cybersecurity Analyst,4,PhD,9,Technology,Large,UK,175754
Cybersecurity Analyst,11,Bachelor,3,Telecom,Medium,Sweden,217666
Data Scientist,1,Bachelor,9,Technology,Medium,Netherlands,121883
Backend Developer,8,Bachelor,20,Government,Large,Canada,143195
AI Engineer,5,Diploma,15,Healthcare,Enterprise,USA,195664
AI Engineer,6,High School,7,Technology,Enterprise,Canada,299680
Data Analyst,5,Master,4,Technology,Large,USA,228868
Data Analyst,12,Bachelor,20,Technology,Large,USA,147024
Software Engineer,6,High School,17,Healthcare,Enterprise,UK,125078
Software Engineer,3,Master,4,Media,Medium,USA,242270
Data Scientist,5,PhD,19,Healthcare,Enterprise,India,67191
DevOps Engineer,3,Bachelor,5,Finance,Large,Remote,194698
DevOps Engineer,2,Bachelor,16,Healthcare,Small,UK,148440
Backend Developer,10,PhD,3,Manufacturing,Large,USA,147486
Frontend Developer,3,Bachelor,11,Technology,Medium,India,34144
Backend Developer,0,Diploma,15,Technology,Large,India,29188
Business Analyst,6,PhD,19,Telecom,Large,India,30517
Frontend Developer,3,Master,14,Education,Large,USA,229434
DevOps Engineer,13,Bachelor,16,Technology,Large,UK,216012
Data Scientist,7,Bachelor,6,Finance,Startup,USA,168702
Machine Learning Engineer,13,Bachelor,5,Finance,Enterprise,UK,275432
Frontend Developer,8,Bachelor,17,Healthcare,Large,USA,245740
Data Scientist,10,Diploma,16,Education,Enterprise,USA,271056
Software Engineer,6,Bachelor,2,Technology,Enterprise,Canada,168438
Frontend Developer,9,Bachelor,11,Technology,Startup,Canada,137802
Product Manager,2,High School,4,Finance,Medium,USA,153035
AI Engineer,8,Diploma,6,Finance,Startup,UK,175483
Software Engineer,1,Bachelor,7,Healthcare,Large,USA,158008
Backend Developer,4,Master,17,Technology,Startup,India,48382
Data Analyst,3,Bachelor,8,Healthcare,Medium,India,27874
AI Engineer,6,Bachelor,1,Finance,Enterprise,UK,288472
Frontend Developer,3,PhD,15,Healthcare,Medium,USA,148774
Software Engineer,1,Master,20,Consulting,Medium,India,33887
Backend Developer,1,Master,12,Finance,Large,Australia,120480
Machine Learning Engineer,1,Bachelor,15,Technology,Large,USA,193448
Software Engineer,6,Bachelor,15,Technology,Enterprise,USA,217708
Data Analyst,6,Bachelor,9,Technology,Medium,USA,105250
Data Analyst,3,PhD,16,Healthcare,Enterprise,USA,181457
Data Analyst,6,Bachelor,2,Consulting,Small,Australia,99041
Backend Developer,4,Bachelor,15,Finance,Large,UK,112077
Frontend Developer,6,Diploma,15,Technology,Large,Germany,110782
Cybersecurity Analyst,4,Bachelor,7,Technology,Startup,USA,172715
Backend Developer,8,Bachelor,13,Finance,Small,UK,116519
Cloud Engineer,2,Bachelor,17,Healthcare,Enterprise,USA,185404
Cloud Engineer,0,Bachelor,11,Technology,Large,USA,191025
Backend Developer,4,PhD,10,Technology,Medium,USA,240566
Data Scientist,5,Bachelor,1,Technology,Startup,Netherlands,139057
Software Engineer,1,Master,14,Finance,Medium,India,38471
Backend Developer,2,Master,5,Technology,Large,UK,139025
AI Engineer,7,Bachelor,8,Retail,Large,Germany,239713
Machine Learning Engineer,7,High School,1,Technology,Large,Australia,208211
Backend Developer,4,Bachelor,7,Technology,Startup,USA,116039
Software Engineer,1,Bachelor,2,Technology,Small,USA,135112
Data Analyst,7,Bachelor,7,Healthcare,Medium,Australia,103233
Software Engineer,5,Bachelor,7,Technology,Medium,Netherlands,117616
Software Engineer,3,Master,9,Telecom,Large,USA,187508
Data Analyst,9,High School,4,Manufacturing,Small,USA,110538
Cybersecurity Analyst,0,Bachelor,7,Telecom,Medium,USA,143567
Business Analyst,4,High School,20,Finance,Small,Singapore,64231
Data Analyst,7,Master,18,Technology,Startup,USA,144510
Cybersecurity Analyst,1,Bachelor,13,Finance,Medium,USA,154154
Software Engineer,1,High School,11,Technology,Startup,India,25000
Data Analyst,14,Master,9,Retail,Medium,Canada,203392
DevOps Engineer,7,Bachelor,14,Education,Medium,USA,199689
Data Analyst,12,High School,8,Government,Medium,Australia,112262
Product Manager,9,Master,14,Consulting,Large,India,94950
Software Engineer,6,Bachelor,17,Healthcare,Small,Singapore,132643
Data Analyst,15,Bachelor,14,Technology,Medium,USA,186255
Software Engineer,5,Bachelor,5,Finance,Enterprise,India,60878
Software Engineer,4,Bachelor,10,Technology,Enterprise,USA,243925
Backend Developer,9,High School,6,Technology,Large,India,28871
Frontend Developer,9,Bachelor,10,Education,Large,India,67825
DevOps Engineer,6,PhD,11,Technology,Medium,India,75286
Frontend Developer,3,Master,6,Telecom,Large,Netherlands,118771
DevOps Engineer,9,Master,10,Technology,Medium,USA,240811
Backend Developer,3,Master,14,Healthcare,Enterprise,UK,200299
Software Engineer,5,Master,20,Technology,Small,USA,139226
Backend Developer,2,Bachelor,3,Technology,Large,USA,307683
Machine Learning Engineer,2,Bachelor,7,Technology,Large,UK,176638
Data Analyst,4,Master,2,Consulting,Medium,USA,123928
DevOps Engineer,6,Master,7,Finance,Large,UK,232084
Software Engineer,15,Bachelor,17,Consulting,Large,USA,266416
Backend Developer,2,Bachelor,13,Finance,Large,USA,178910
Cloud Engineer,5,Bachelor,9,Government,Medium,Singapore,148359
AI Engineer,4,Bachelor,13,Finance,Large,India,78645
Cloud Engineer,6,High School,15,Consulting,Large,Germany,162189
Software Engineer,3,Master,13,Technology,Startup,USA,146158
Business Analyst,7,Master,17,Consulting,Enterprise,Germany,119275
Product Manager,2,PhD,8,Technology,Large,Sweden,199659
Cybersecurity Analyst,4,Master,9,Finance,Large,India,47950
Machine Learning Engineer,6,Bachelor,9,Consulting,Large,Netherlands,181851
AI Engineer,10,Bachelor,8,Telecom,Large,Remote,350000
Data Analyst,7,PhD,16,Healthcare,Large,Canada,185798
Frontend Developer,4,Master,20,Technology,Large,India,41519
AI Engineer,2,Master,7,Telecom,Medium,India,55406
Data Scientist,16,High School,17,Finance,Medium,Canada,211097
Data Scientist,2,Diploma,7,Finance,Enterprise,USA,350000
Data Analyst,1,Diploma,6,Finance,Medium,USA,98111
Frontend Developer,2,Bachelor,5,Technology,Enterprise,Sweden,126529
Software Engineer,1,High School,17,Technology,Enterprise,Remote,110043
Software Engineer,6,Master,8,Technology,Large,India,44622
Machine Learning Engineer,4,Master,1,Technology,Startup,Australia,163774
Data Analyst,4,PhD,16,Technology,Large,USA,152718
Data Analyst,4,Bachelor,17,Education,Enterprise,Germany,115552
Backend Developer,3,Master,3,Retail,Enterprise,USA,205761
Software Engineer,0,Bachelor,13,Technology,Large,USA,172588
Frontend Developer,9,High School,8,Technology,Medium,India,37244
Cybersecurity Analyst,3,PhD,16,Technology,Large,USA,169172
Data Analyst,1,Bachelor,7,Technology,Enterprise,Singapore,97862
Data Scientist,0,Master,15,Technology,Large,Germany,175129
DevOps Engineer,11,Master,2,Technology,Medium,India,83883
DevOps Engineer,3,Diploma,2,Finance,Startup,India,30455
DevOps Engineer,3,Bachelor,10,Healthcare,Large,India,57346
Data Analyst,6,Master,5,Technology,Small,Australia,149092
Software Engineer,3,Bachelor,4,Technology,Large,USA,202305
Data Analyst,1,PhD,15,Healthcare,Large,USA,137270
Backend Developer,2,Bachelor,13,Media,Startup,Singapore,126767
Software Engineer,5,Bachelor,17,Telecom,Enterprise,USA,202163
Data Scientist,2,High School,1,Technology,Small,Canada,87501
Backend Developer,2,Master,18,Finance,Enterprise,India,48557
Software Engineer,1,Bachelor,15,Telecom,Large,India,31067
Business Analyst,6,Bachelor,14,Government,Small,USA,78324
Data Analyst,5,Bachelor,9,Media,Medium,USA,146974
Software Engineer,6,Bachelor,12,Technology,Large,Australia,181011
Frontend Developer,4,Master,5,Finance,Medium,USA,186830
Backend Developer,3,Master,2,Retail,Medium,Remote,130180
Backend Developer,2,Diploma,7,Technology,Large,India,38891
Frontend Developer,3,Master,9,Consulting,Enterprise,USA,174458
Software Engineer,1,Bachelor,18,Telecom,Enterprise,Germany,145723
Data Analyst,5,Diploma,4,Technology,Enterprise,Australia,135843
Data Analyst,3,Diploma,2,Technology,Small,USA,87367
Business Analyst,9,Bachelor,1,Technology,Large,USA,187320
Software Engineer,4,Bachelor,12,Technology,Large,Germany,148269
Data Analyst,0,Bachelor,13,Technology,Enterprise,USA,121905
Frontend Developer,5,Bachelor,14,Technology,Large,USA,173658
Backend Developer,16,Bachelor,5,Technology,Enterprise,USA,219586
Software Engineer,6,Bachelor,3,Media,Medium,India,42978
Frontend Developer,8,Master,4,Technology,Medium,India,44861
Software Engineer,10,Master,17,Education,Enterprise,USA,287966
Software Engineer,2,Diploma,19,Technology,Small,India,27418
Backend Developer,4,Bachelor,11,Telecom,Medium,USA,118099
Data Analyst,2,PhD,8,Media,Large,USA,124050
Data Analyst,7,Bachelor,12,Healthcare,Large,USA,206310
Software Engineer,2,Bachelor,18,Technology,Large,Germany,95314
Data Analyst,4,High School,18,Finance,Medium,Singapore,83775
Data Scientist,7,Diploma,9,Manufacturing,Medium,USA,167378
Machine Learning Engineer,7,Master,5,Consulting,Large,UK,268610
Data Scientist,5,Bachelor,17,Manufacturing,Medium,India,60579
Software Engineer,10,Bachelor,13,Technology,Small,Singapore,151599
Software Engineer,7,Bachelor,6,Telecom,Small,India,43648
Frontend Developer,2,Bachelor,14,Consulting,Medium,USA,136888
AI Engineer,1,Bachelor,15,Technology,Small,USA,153685
Frontend Developer,2,Bachelor,14,Media,Medium,UK,109908
Frontend Developer,8,Bachelor,4,Finance,Large,India,52660
